0.241980885;0,1671;0,4027;0,809;0,919
0.244617395;0,1635;0,4015;0,8112;0,92
0.247198385;0,1581;0,4029;0,8171;0,925
0.24951427;0,152;0,4032;0,8173;0,924
0.252056302;0,1508;0,3956;0,8164;0,92
0.254213697;0,1461;0,3956;0,8191;0,921
0.257176874;0,143;0,3878;0,8244;0,922
0.259603489;0,13;0,381;0,8369;0,929
0.261780833;0,1305;0,3814;0,8393;0,931
0.264392864;0,119;0,3751;0,8457;0,933
0.26687427;0,1146;0,3722;0,852;0,937
0.269665885;0,1105;0,3758;0,8645;0,949
0.271883333;0,1019;0,3697;0,873;0,954
0.274203541;0,0963;0,369;0,8843;0,963
0.277495989;0,0997;0,3697;0,9048;0,983
0.279385468;0,1024;0,3705;0,9251;1,002
0.287358801;0,1048;0,3648;0,9334;1,008
0.287873593;0,1066;0,359;0,9451;1,017
0.288218229;0,1095;0,3568;0,9551;1,025
0.289601926;0,1114;0,3521;0,9717;1,04
0.291501145;0,1105;0,3494;0,9764;1,043
0.294331406;0,1092;0,3482;0,9771;1,043
0.297271718;0,1066;0,3502;0,9808;1,047
0.300755312;0,1097;0,3499;0,9822;1,048
0.30172526;0,1105;0,3463;0,9854;1,05
0.304234166;0,1095;0,3494;0,9857;1,051
0.306503124;0,1141;0,3551;0,9886;1,057
0.308878906;0,1158;0,3599;0,9874;1,057
0.31172776;0,1105;0,3534;0,9832;1,051
0.314581666;0,1141;0,3595;0,9813;1,051
0.31654526;0,1119;0,3619;0,9779;1,049
0.318932968;0,1102;0,3587;0,9781;1,048
0.321350104;0,1083;0,357;0,9708;1,04
0.32413651;0,1051;0,3595;0,9622;1,033
0.326930781;0,1007;0,3609;0,9581;1,029
0.329729479;0,0985;0,3607;0,9576;1,028
0.33159177;0,0939;0,3614;0,9495;1,02
0.333942395;0,0865;0,3612;0,9461;1,016
0.336260468;0,0814;0,3585;0,9427;1,012
0.339006874;0,0743;0,3551;0,9339;1,002
0.34129401;0,0665;0,3534;0,9278;0,995
0.344179218;0,0616;0,3595;0,9263;0,996
0.347227447;0,0562;0,3529;0,928;0,994
0.349559322;0,054;0,3534;0,9214;0,988
0.351428385;0,054;0,3578;0,9241;0,992
0.353705729;0,0425;0,3499;0,9229;0,988
0.356467343;0,0406;0,3509;0,9226;0,988
0.35880802;0,0435;0,3534;0,9241;0,99
0.361244426;0,0389;0,3516;0,9243;0,99
0.364309791;0,0384;0,3509;0,9185;0,984
0.366363489;0,0364;0,349;0,9185;0,983
0.368801041;0,032;0,3475;0,9182;0,982
0.371097708;0,0274;0,3468;0,9158;0,98
0.373927708;0,0274;0,3458;0,9072;0,971
0.376772447;0,024;0,3433;0,9011;0,965
0.37894651;0,021;0,3424;0,8989;0,962
0.382260833;0,0218;0,3465;0,8872;0,953
0.385399062;0,0181;0,3453;0,8828;0,948
0.38610052;0,0196;0,3453;0,876;0,942
0.388952343;0,0242;0,3504;0,875;0,943
0.391331093;0,0284;0,3485;0,8662;0,934
0.393548906;0,0345;0,3431;0,8647;0,931
0.395872708;0,035;0,3463;0,8618;0,929
0.398876822;0,034;0,3421;0,8569;0,923
0.400972239;0,0308;0,3436;0,8618;0,928
0.403797499;0,0286;0,3446;0,8652;0,932
0.405809739;0,0286;0,3377;0,8679;0,932
0.408503854;0,0281;0,3416;0,8762;0,941
0.411052499;0,0311;0,3419;0,8882;0,952
0.414348437;0,0323;0,3446;0,8994;0,964
0.416382499;0,0374;0,3455;0,9178;0,981
0.418383749;0,0433;0,3465;0,9305;0,994
0.420780937;0,054;0,3482;0,9432;1,007
0.423196197;0,0592;0,3453;0,9549;1,017
0.426022135;0,0604;0,3436;0,9742;1,035
0.429503124;0,0616;0,3414;0,9896;1,049
0.431045729;0,0648;0,3316;1,0081;1,063
0.433261562;0,0697;0,3328;1,0165;1,072
0.435961301;0,0746;0,3292;1,0348;1,088
0.438407812;0,0748;0,3267;1,0521;1,104
0.440733281;0,0799;0,3231;1,0602;1,111
0.44307302;0,076;0,3228;1,0651;1,116
0.445788124;0,0748;0,3189;1,0722;1,121
0.448630781;0,0711;0,3209;1,0714;1,121
0.450702656;0,0704;0,3174;1,0766;1,125
0.453051666;0,0711;0,3086;1,0768;1,122
0.455780208;0,0633;0,3138;1,0682;1,115
0.45880151;0,0567;0,3138;1,0568;1,104
0.461063176;0,0565;0,3123;1,0438;1,091
0.463847812;0,0572;0,3091;1,0358;1,082
0.465792708;0,0555;0,3089;1,0223;1,069
0.468021666;0,0477;0,3069;1,0067;1,054
0.470657708;0,044;0,3033;0,993;1,039
0.473286354;0,0379;0,2952;0,9835;1,028
0.477444218;0,0303;0,2901;0,9747;1,017
0.477949166;0,0174;0,2879;0,9588;1,001
0.48067177;0,0115;0,2862;0,95;0,992
0.483282812;0,0025;0,2796;0,9449;0,985
0.485375729;-0,0041;0,273;0,9417;0,98
0.48848151;-0,0102;0,2776;0,94;0,98
0.491005833;-0,0144;0,272;0,9371;0,976
0.493064739;-0,018;0,2666;0,939;0,976
0.495824322;-0,0195;0,2678;0,941;0,979
0.499027135;-0,0176;0,2664;0,9468;0,984
0.500988489;-0,0154;0,2649;0,9495;0,986
0.50285401;-0,0161;0,2634;0,9546;0,99
0.505469478;-0,0129;0,2569;0,9544;0,988
0.507786301;-0,0193;0,2586;0,9581;0,993
0.510423072;-0,0217;0,2539;0,9649;0,998
0.512813176;-0,0219;0,2481;0,9671;0,999
0.516268801;-0,0229;0,2493;0,9732;1,005
0.518715416;-0,0205;0,2466;0,9827;1,013
0.52057151;-0,0207;0,2473;0,9779;1,009
0.522859478;-0,0217;0,2459;0,9774;1,008
0.52538427;-0,0281;0,241;0,9776;1,007
0.527606978;-0,0325;0,2427;0,9776;1,008
0.53027776;-0,032;0,2468;0,9774;1,009
0.532807239;-0,032;0,2434;0,9744;1,005
0.53538651;-0,0288;0,2495;0,9771;1,009
0.539005468;-0,0254;0,2498;0,9854;1,017
0.540809531;-0,0222;0,2493;0,9928;1,024
0.542574218;-0,02;0,2517;0,9979;1,029
0.54499151;-0,0156;0,2498;1,0062;1,037
0.54755177;-0,0078;0,2478;1,0089;1,039
0.550402083;-0,0026;0,2505;1,0199;1,05
0.552427187;0,0022;0,2473;1,0262;1,056
0.554906041;0,0008;0,2419;1,036;1,064
0.557371406;0,0074;0,2415;1,0433;1,071
0.560259374;0,012;0,2378;1,0431;1,07
0.562721406;0,0093;0,2332;1,0519;1,077
0.565636041;0,0096;0,2346;1,0582;1,084
0.567831197;0,0086;0,2368;1,0533;1,08
0.569886197;0,0076;0,2314;1,0472;1,073
0.572694426;0,0013;0,2336;1,0438;1,07
0.575425312;-0,0009;0,229;1,0358;1,061
0.577713176;-0,0129;0,2278;1,0333;1,058
0.581841197;-0,0232;0,2251;1,0326;1,057
0.584177187;-0,0278;0,2288;1,0296;1,055
0.58542677;-0,0307;0,2305;1,0338;1,06
0.587449166;-0,0337;0,2275;1,0397;1,065
0.590273489;-0,0391;0,227;1,0382;1,063
0.592429426;-0,0439;0,2209;1,0409;1,065
0.594724687;-0,0427;0,2207;1,0423;1,066
0.597362447;-0,0483;0,2148;1,0387;1,062
0.600096041;-0,0486;0,2131;1,0321;1,055
0.602335416;-0,0476;0,206;1,0348;1,056
0.604656666;-0,0525;0,2033;1,0401;1,061
0.607442447;-0,0522;0,2019;1,0365;1,057
0.609668281;-0,0544;0,2021;1,0362;1,057
0.612070364;-0,0603;0,2019;1,034;1,055
0.615126562;-0,0601;0,1955;1,0414;1,061
0.617264374;-0,0608;0,2004;1,0433;1,064
0.620341614;-0,0632;0,1953;1,046;1,066
0.622316301;-0,0642;0,1914;1,0507;1,07
0.624993541;-0,0674;0,1911;1,0546;1,074
0.626940937;-0,0759;0,1882;1,0555;1,075
0.630363645;-0,0835;0,1853;1,0568;1,076
0.632255364;-0,0833;0,1875;1,0621;1,082
0.634859687;-0,0838;0,1848;1,0648;1,084
0.637057343;-0,0781;0,1821;1,0668;1,085
0.639469426;-0,0774;0,1797;1,0712;1,089
0.64188276;-0,0762;0,1836;1,0695;1,088
0.644685572;-0,0742;0,1838;1,0702;1,088
0.647284062;-0,0703;0,1845;1,0685;1,087
0.649823697;-0,0649;0,187;1,07;1,088
0.651872031;-0,0654;0,1877;1,0682;1,087
0.655085885;-0,0605;0,1899;1,0687;1,087
0.657194583;-0,0562;0,1894;1,0673;1,085
0.659563593;-0,0564;0,1826;1,0704;1,087
0.662333958;-0,0557;0,1833;1,0695;1,086
0.664715833;-0,0571;0,1838;1,0612;1,078
0.667333853;-0,0574;0,1801;1,0619;1,079
0.669269478;-0,0613;0,1772;1,0573;1,074
0.672163281;-0,0632;0,1738;1,0509;1,067
0.674238124;-0,0637;0,1738;1,0477;1,064
0.677007708;-0,0664;0,1731;1,0409;1,057
0.679410624;-0,0715;0,1687;1,0416;1,058
0.681880156;-0,0759;0,1665;1,0392;1,055
0.684372656;-0,0798;0,1643;1,0367;1,053
0.687189791;-0,0879;0,165;1,0311;1,048
0.689247551;-0,0957;0,1606;1,0314;1,048
0.691979947;-0,1006;0,1623;1,037;1,054
0.694602239;-0,1018;0,1567;1,0362;1,053
0.697473228;-0,1031;0,156;1,0416;1,058
0.699451666;-0,105;0,1496;1,0358;1,052
0.702032031;-0,106;0,1498;1,0323;1,049
0.704675781;-0,1082;0,1457;1,0318;1,048
0.70659901;-0,1048;0,1425;1,0292;1,044
0.709485156;-0,106;0,1432;1,0265;1,042
0.712412135;-0,1087;0,144;1,0223;1,038
0.716761614;-0,1094;0,1435;1,0123;1,028
0.717474739;-0,1101;0,1418;1,0013;1,017
0.719150885;-0,116;0,1472;0,9994;1,017
0.721508228;-0,1138;0,1442;0,9972;1,014
0.724048124;-0,1111;0,1511;0,9942;1,012
0.726571718;-0,1121;0,1511;0,9884;1,006
0.729087187;-0,1099;0,1518;0,9832;1,001
0.731927916;-0,1079;0,1516;0,9788;0,996
0.734244635;-0,1089;0,1545;0,9759;0,994
0.73668328;-0,1114;0,1562;0,9656;0,985
0.739469374;-0,1028;0,1586;0,9603;0,979
0.741379947;-0,1013;0,1591;0,9578;0,976
0.744296458;-0,1018;0,1647;0,9485;0,968
0.747389322;-0,1013;0,1679;0,9393;0,96
0.749469687;-0,096;0,1665;0,938;0,958
0.751463697;-0,0989;0,1701;0,9402;0,961
0.753832239;-0,0948;0,1709;0,9356;0,956
0.756528176;-0,0891;0,1753;0,9434;0,964
0.759515364;-0,0884;0,1779;0,9439;0,965
0.76186177;-0,0835;0,1811;0,9463;0,967
0.763917603;-0,0777;0,1845;0,9515;0,972
0.766421041;-0,0701;0,1862;0,9549;0,975
0.76890552;-0,062;0,1887;0,9581;0,978
0.771263593;-0,0625;0,1911;0,9581;0,979
0.773831458;-0,0542;0,1924;0,9595;0,98
0.776218541;-0,0442;0,1958;0,9527;0,974
0.779384218;-0,0403;0,1997;0,9488;0,97
0.78162427;-0,0359;0,1987;0,9429;0,964
0.783857499;-0,0305;0,199;0,9331;0,955
0.786129947;-0,0317;0,1992;0,9351;0,957
0.788825989;-0,0349;0,1968;0,9285;0,95
0.791240312;-0,0327;0,1924;0,9187;0,939
0.793572187;-0,0383;0,1987;0,9153;0,937
0.796029583;-0,0425;0,1975;0,9094;0,932
0.798810728;-0,0476;0,1958;0,9009;0,923
0.801083645;-0,0532;0,1968;0,9099;0,932
0.803693437;-0,0554;0,198;0,9187;0,941
0.806306718;-0,0591;0,2033;0,9148;0,939
0.808791301;-0,0537;0,1987;0,9182;0,941
0.811389166;-0,0552;0,2024;0,9156;0,939
0.814081562;-0,0488;0,207;0,9158;0,94
0.816370416;-0,041;0,2117;0,9207;0,946
0.818683228;-0,032;0,2131;0,9185;0,943
0.820934374;-0,0241;0,2156;0,9143;0,94
0.823485989;-0,018;0,2185;0,9134;0,939
0.82615276;-0,0114;0,2217;0,9041;0,931
0.828528228;-0,0036;0,2253;0,9072;0,935
0.831964322;-0,0009;0,2251;0,9087;0,936
0.835793333;0,0039;0,2236;0,9058;0,933
0.836380468;0,0064;0,2339;0,905;0,935
0.838412655;0,0088;0,2376;0,908;0,939
0.840888801;0,0093;0,2466;0,9136;0,946
0.843561614;0,0118;0,2495;0,9158;0,949
0.84728203;0,0137;0,2544;0,9143;0,949
0.848338333;0,022;0,26;0,918;0,954
0.850895885;0,0264;0,2661;0,9241;0,962
0.853481926;0,0391;0,2693;0,9295;0,968
0.855838801;0,045;0,27;0,9212;0,961
0.858533489;0,0518;0,2754;0,9185;0,96
0.860958853;0,0584;0,2798;0,92;0,963
0.863911562;0,0677;0,2857;0,9234;0,969
0.865881926;0,0716;0,284;0,9256;0,971
0.868693749;0,079;0,2901;0,9241;0,972
0.870705312;0,0829;0,2935;0,9165;0,966
0.873395989;0,077;0,2955;0,9097;0,96
0.877697135;0,079;0,2967;0,9011;0,952
0.878108853;0,0763;0,2979;0,8916;0,943
0.880886562;0,0768;0,2994;0,8821;0,935
0.883135989;0,0721;0,3067;0,8823;0,937
0.88579401;0,0684;0,3096;0,8735;0,929
0.888080364;0,0694;0,3101;0,8762;0,932
0.890460676;0,0716;0,3128;0,8782;0,935
0.893343333;0,0689;0,3121;0,8845;0,94
0.89559328;0,0689;0,3157;0,8843;0,941
0.898522499;0,0721;0,3221;0,886;0,945
0.900583333;0,0821;0,3284;0,8848;0,947
0.903803749;0,0956;0,3331;0,8884;0,954
0.905689114;0,1078;0,3448;0,8967;0,967
0.907941353;0,1222;0,3575;0,9048;0,981
0.910627655;0,1349;0,3614;0,9163;0,994
0.913821145;0,1459;0,3624;0,929;1,008
0.915435312;0,1559;0,3729;0,9322;1,016
0.917824478;0,161;0,3734;0,9388;1,023
0.92034453;0,1632;0,3734;0,9512;1,035
0.922915051;0,1686;0,3758;0,9642;1,048
0.925445312;0,175;0,3812;0,9705;1,057
0.927770989;0,1742;0,3763;0,9827;1,067
0.931417343;0,1772;0,377;0,9859;1,07
0.933493749;0,1794;0,3824;0,9994;1,085
0.935574374;0,1803;0,3822;0,9967;1,083
0.938045468;0,185;0,3734;0,9891;1,073
0.940436041;0,1745;0,3768;0,9957;1,079
0.942867916;0,1647;0,3802;0,9913;1,074
0.945409426;0,161;0,3692;0,9825;1,062
0.950167499;0,1576;0,3734;0,9786;1,059
0.950741562;0,1554;0,3722;0,9842;1,064
0.955726718;0,1522;0,3758;0,9788;1,059
0.956129739;0,1496;0,3753;0,9735;1,054
0.957694895;0,1454;0,3722;0,9627;1,042
0.960531041;0,142;0,3709;0,9607;1,04
0.962664582;0,1376;0,3741;0,9573;1,037
0.96520677;0,1349;0,377;0,9527;1,033
0.967717499;0,1351;0,3766;0,9544;1,035
0.970002395;0,1337;0,3788;0,9588;1,04
0.973088593;0,1339;0,3792;0,9615;1,042
0.975248332;0,13;0,381;0,9642;1,045
0.977427135;0,1254;0,3834;0,9683;1,049
0.980627812;0,1254;0,3822;0,9651;1,046
0.98270651;0,1261;0,377;0,9651;1,044
0.985040989;0,1283;0,38;0,9644;1,044
0.987354739;0,1266;0,3851;0,9607;1,043
0.989879947;0,1266;0,388;0,9586;1,042
0.992832499;0,1332;0,3927;0,9554;1,041
0.995029166;0,1342;0,3924;0,9495;1,036
0.998798541;0,1332;0,3988;0,9385;1,028
1.000498853;0,1342;0,401;0,9295;1,021
1.002725832;0,1288;0,4027;0,9307;1,022
1.005248697;0,129;0,4093;0,93;1,024
1.007589947;0,1295;0,4081;0,9229;1,017
1.00986052;0,1215;0,4152;0,9192;1,016
1.012237551;0,1212;0,4127;0,918;1,014
1.014850207;0,1205;0,4108;0,9065;1,003
1.017279114;0,1185;0,4161;0,9065;1,004
1.019773541;0,1171;0,4149;0,9031;1,001
1.022158072;0,1207;0,4222;0,9004;1,002
1.02476901;0,118;0,423;0,8965;0,998
1.027564374;0,1183;0,4303;0,8931;0,998
1.032022551;0,1185;0,434;0,8916;0,999
1.032951562;0,1224;0,4398;0,8848;0,996
1.035733749;0,1241;0,442;0,8814;0,994
1.03723427;0,1234;0,4447;0,8848;0,998
1.039681562;0,121;0,4496;0,8821;0,997
1.042433905;0,1256;0,4528;0,8894;1,006
1.044591457;0,1307;0,455;0,8884;1,007
1.047274895;0,1332;0,454;0,8953;1,013
1.049930207;0,1344;0,456;0,8921;1,011
1.05212302;0,1383;0,4508;0,8901;1,007
1.054971666;0,1369;0,4543;0,8828;1,002
1.057006874;0,14;0,4567;0,8823;1,003
1.059607968;0,1415;0,4562;0,8818;1,003
1.061999739;0,1437;0,4638;0,8799;1,005
1.065325728;0,1434;0,4694;0,8748;1,003
1.067422447;0,1432;0,4733;0,8686;1,0
1.069484166;0,1408;0,4733;0,8691;1,0
1.072057916;0,1395;0,4775;0,8638;0,997
1.075063697;0,1386;0,4821;0,8599;0,995
1.076914635;0,1376;0,4843;0,8606;0,997
1.079533905;0,1378;0,4872;0,854;0,993
1.082023332;0,1354;0,4924;0,8572;0,998
1.084462864;0,1342;0,4885;0,853;0,992
1.086826145;0,1312;0,4865;0,8442;0,983
1.08956703;0,129;0,4848;0,8452;0,983
1.091920676;0,1246;0,4877;0,8423;0,981
1.094321197;0,1227;0,4889;0,8318;0,973
1.098783957;0,1195;0,4872;0,8325;0,972
1.100626666;0,1163;0,4904;0,8261;0,968
1.102818905;0,1134;0,4914;0,822;0,964
1.104416093;0,1119;0,4924;0,823;0,966
1.107356978;0,1122;0,495;0,8288;0,972
1.109434843;0,1102;0,4933;0,83;0,972
1.111696926;0,107;0,4965;0,8269;0,97
1.116342082;0,11;0,5004;0,8283;0,974
1.116723176;0,1107;0,5041;0,8349;0,982
1.119324322;0,1097;0,5058;0,8342;0,982
1.121794895;0,1061;0,5012;0,8244;0,971
1.124029687;0,1063;0,4985;0,8225;0,968
1.12683776;0,1029;0,496;0,8225;0,966
1.129214114;0,0985;0,4911;0,8188;0,96
1.13200427;0,0978;0,4931;0,8041;0,948
1.135207135;0,0934;0,4994;0,8007;0,948
1.136643385;0,089;0,5024;0,8046;0,953
1.139354478;0,089;0,5021;0,7968;0,946
1.141553332;0,0931;0,5058;0,7929;0,945
1.143861353;0,0921;0,5065;0,7949;0,947
1.147705572;0,0904;0,5078;0,7932;0,946
1.149126926;0,087;0,507;0,7851;0,939
1.151625312;0,0875;0,5104;0,779;0,935
1.153862239;0,0868;0,5112;0,7707;0,929
1.156585155;0,0875;0,5136;0,768;0,928
1.159157447;0,0848;0,5153;0,7702;0,931
1.161493384;0,0919;0,5209;0,7658;0,931
1.164501457;0,0975;0,5202;0,7614;0,927
1.166879009;0,0992;0,5241;0,7702;0,937
1.169133697;0,1019;0,5258;0,7685;0,937
1.171561197;0,1;0,5246;0,7646;0,933
1.173743437;0,1014;0,5258;0,7665;0,935
1.176334739;0,1019;0,5268;0,7614;0,931
1.179267395;0,1029;0,5241;0,7641;0,932
1.181421405;0,1004;0,5219;0,7704;0,936
1.183840259;0,1002;0,5178;0,7714;0,934
1.187185259;0,0965;0,5236;0,7702;0,936
1.189240051;0,0948;0,5209;0,7739;0,938
1.191342655;0,0931;0,5268;0,7807;0,946
1.193964478;0,0892;0,529;0,7868;0,952
1.197408905;0,0931;0,5273;0,7914;0,956
1.199727707;0,0951;0,5256;0,7988;0,961
1.201721093;0,0909;0,5278;0,8093;0,97
1.203712447;0,0948;0,5251;0,8195;0,978
1.206219687;0,0902;0,5244;0,8276;0,984
1.209165416;0,0914;0,5273;0,8327;0,99
1.211180937;0,0961;0,5293;0,8398;0,997
1.21380552;0,0963;0,5322;0,8462;1,004
1.216100676;0,1029;0,53;0,8496;1,007
1.218578124;0,1051;0,5307;0,8569;1,013
1.221259947;0,1029;0,5278;0,8667;1,02
1.223562707;0,1041;0,5297;0,8694;1,023
1.226439478;0,1026;0,5258;0,8728;1,024
1.22878828;0,1;0,5253;0,8711;1,022
1.231960989;0,098;0,5246;0,8696;1,02
1.233580624;0,0934;0,5285;0,8691;1,021
1.236045259;0,088;0,5266;0,8699;1,021
1.238704791;0,0877;0,5217;0,8682;1,017
1.241024478;0,079;0,5241;0,8686;1,018
1.243997603;0,0765;0,5222;0,8726;1,02
1.245876093;0,0794;0,5256;0,8667;1,017
1.248748541;0,0811;0,5253;0,8638;1,014
1.250971614;0,0838;0,5334;0,855;1,011
1.253709009;0,0836;0,5336;0,8493;1,007
1.255832187;0,0863;0,5332;0,8513;1,008
1.258845572;0,0897;0,5376;0,8503;1,01
1.260921041;0,0897;0,5376;0,8459;1,006
1.265505572;0,0931;0,538;0,8515;1,012
1.26620828;0,0968;0,5383;0,8552;1,015
1.268994634;0,0961;0,5366;0,8601;1,018
1.270885207;0,0931;0,5351;0,8669;1,023
1.273274739;0,0895;0,5334;0,8677;1,022
1.277046562;0,0855;0,5354;0,8638;1,02
1.278414218;0,0824;0,5297;0,864;1,017
1.280734895;0,0833;0,5336;0,8608;1,016
1.283750468;0,0838;0,5373;0,8655;1,022
1.285739114;0,0802;0,5388;0,8574;1,016
1.288626666;0,076;0,5412;0,8618;1,02
1.29085328;0,0765;0,5407;0,8652;1,023
1.293112812;0,0721;0,5417;0,862;1,021
1.296054687;0,0721;0,54;0,8633;1,021
1.298215051;0,0753;0,542;0,8701;1,028
1.300807603;0,076;0,5468;0,8738;1,034
1.303135572;0,0785;0,5464;0,873;1,033
1.30596328;0,0851;0,551;0,8784;1,04
1.308404634;0,0909;0,5522;0,8792;1,042
1.310482343;0,0934;0,5539;0,8855;1,049
1.314029999;0,0951;0,562;0,8894;1,056
1.315600624;0,1009;0,5647;0,8928;1,061
1.318183957;0,1063;0,5683;0,8989;1,069
1.320464114;0,1107;0,5723;0,9072;1,078
1.323392864;0,1168;0,5735;0,9126;1,084
1.325652759;0,1161;0,5786;0,9197;1,093
1.328217916;0,1212;0,5786;0,9251;1,098
1.331185207;0,121;0,5788;0,9278;1,1
1.333351562;0,1259;0,5764;0,9329;1,104
1.33545677;0,1268;0,5808;0,9353;1,108
1.338121926;0,1273;0,5806;0,9371;1,11
1.340471978;0,129;0,5766;0,938;1,109
1.343274739;0,1224;0,5744;0,9312;1,101
1.345802291;0,1171;0,5762;0,9241;1,095
1.348115207;0,1122;0,5796;0,9207;1,094
1.350371509;0,1026;0,5798;0,9168;1,09
1.352782551;0,0973;0,581;0,9033;1,078
1.355431405;0,0941;0,5867;0,9068;1,084
1.357691145;0,0875;0,5916;0,9041;1,084
1.360315728;0,0934;0,5952;0,8904;1,075
1.362593176;0,0983;0,606;0,8887;1,08
1.365828801;0,0965;0,6123;0,8909;1,085
1.367773437;0,0978;0,6187;0,8931;1,091
1.370025207;0,1044;0,6194;0,8975;1,095
1.372844686;0,1073;0,6272;0,8945;1,098
1.375095259;0,1156;0,6338;0,8965;1,104
